Pais;Categoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Ecuador;TCCC;Penetration;Modern Trade;MAT Dec-25;93;7
Ecuador;TCCC;Penetration;Hypermarket;MAT Dec-23;26;5
Ecuador;TCCC;Penetration;Hypermarket;MAT Dec-24;31;5
Ecuador;TCCC;Penetration;Hypermarket;MAT Dec-25;36;5
Ecuador;TCCC;Penetration;Supermarket;MAT Dec-23;62;12
Ecuador;TCCC;Penetration;Supermarket;MAT Dec-24;70;12
Ecuador;TCCC;Penetration;Supermarket;MAT Dec-25;82;12
Ecuador;TCCC;Penetration;Convenience;MAT Dec-23;6;3
Ecuador;TCCC;Penetration;Convenience;MAT Dec-24;10;3
Ecuador;TCCC;Penetration;Convenience;MAT Dec-25;13;3
Ecuador;TCCC;Penetration;Discounters;MAT Dec-23;11;16
Ecuador;TCCC;Penetration;Discounters;MAT Dec-24;22;16
Ecuador;TCCC;Penetration;Discounters;MAT Dec-25;38;16
Ecuador;TCCC;Penetration;Wholesalers;MAT Dec-23;20;-1
Ecuador;TCCC;Penetration;Wholesalers;MAT Dec-24;26;-1
Ecuador;TCCC;Penetration;Wholesalers;MAT Dec-25;25;-1
Ecuador;TCCC;Penetration;Traditional Trade;MAT Dec-23;94;1
Ecuador;TCCC;Penetration;Traditional Trade;MAT Dec-24;95;1
Ecuador;TCCC;Penetration;Traditional Trade;MAT Dec-25;96;1
Ecuador;TCCC;Penetration;Minimarkets;MAT Dec-23;12;8
Ecuador;TCCC;Penetration;Minimarkets;MAT Dec-24;20;8
Ecuador;TCCC;Penetration;Minimarkets;MAT Dec-25;28;8
Ecuador;TCCC;Penetration;Traditional Stores;MAT Dec-23;92;1
Ecuador;TCCC;Penetration;Traditional Stores;MAT Dec-24;94;1
Ecuador;TCCC;Penetration;Traditional Stores;MAT Dec-25;95;1
Ecuador;TCCC;Penetration;Pharma;MAT Dec-23;6;0
Ecuador;TCCC;Penetration;Pharma;MAT Dec-24;8;0
Ecuador;TCCC;Penetration;Pharma;MAT Dec-25;8;0
Ecuador;TCCC;Penetration;Ecomm;MAT Dec-23;0;0
Ecuador;TCCC;Penetration;Ecomm;MAT Dec-24;0;0
Ecuador;TCCC;Penetration;Ecomm;MAT Dec-25;0;0
Ecuador;TCCC;Penetration;Door to Door;MAT Dec-23;6;0
Ecuador;TCCC;Penetration;Door to Door;MAT Dec-24;4;0
Ecuador;TCCC;Penetration;Door to Door;MAT Dec-25;4;0
Ecuador;TCCC;Penetration;Specialized Stores;MAT Dec-23;7;2
Ecuador;TCCC;Penetration;Specialized Stores;MAT Dec-24;10;2
Ecuador;TCCC;Penetration;Specialized Stores;MAT Dec-25;12;2
Ecuador;FMCG;Frequency;Total Market;MAT Dec-23;364;-0.017191977077363862
Ecuador;FMCG;Frequency;Total Market;MAT Dec-24;349;-0.017191977077363862
Ecuador;FMCG;Frequency;Total Market;MAT Dec-25;343;-0.017191977077363862
Ecuador;FMCG;Frequency;Modern Trade;MAT Dec-23;88;0.19811320754716988
Ecuador;FMCG;Frequency;Modern Trade;MAT Dec-24;106;0.19811320754716988
Ecuador;FMCG;Frequency;Modern Trade;MAT Dec-25;127;0.19811320754716988
Ecuador;FMCG;Frequency;Hypermarket;MAT Dec-23;15;-0.15384615384615385
Ecuador;FMCG;Frequency;Hypermarket;MAT Dec-24;13;-0.15384615384615385
Ecuador;FMCG;Frequency;Hypermarket;MAT Dec-25;11;-0.15384615384615385
Ecuador;FMCG;Frequency;Supermarket;MAT Dec-23;47;0.18867924528301883
Ecuador;FMCG;Frequency;Supermarket;MAT Dec-24;53;0.18867924528301883
Ecuador;FMCG;Frequency;Supermarket;MAT Dec-25;63;0.18867924528301883
Ecuador;FMCG;Frequency;Convenience;MAT Dec-23;8;-0.2857142857142857
Ecuador;FMCG;Frequency;Convenience;MAT Dec-24;7;-0.2857142857142857
Ecuador;FMCG;Frequency;Convenience;MAT Dec-25;5;-0.2857142857142857
Ecuador;FMCG;Frequency;Discounters;MAT Dec-23;24;0.2962962962962963
Ecuador;FMCG;Frequency;Discounters;MAT Dec-24;27;0.2962962962962963
Ecuador;FMCG;Frequency;Discounters;MAT Dec-25;35;0.2962962962962963
Ecuador;FMCG;Frequency;Wholesalers;MAT Dec-23;21;-0.050000000000000044
Ecuador;FMCG;Frequency;Wholesalers;MAT Dec-24;20;-0.050000000000000044
Ecuador;FMCG;Frequency;Wholesalers;MAT Dec-25;19;-0.050000000000000044
Ecuador;FMCG;Frequency;Traditional Trade;MAT Dec-23;162;-0.08130081300813008
Ecuador;FMCG;Frequency;Traditional Trade;MAT Dec-24;123;-0.08130081300813008
Ecuador;FMCG;Frequency;Traditional Trade;MAT Dec-25;113;-0.08130081300813008
Ecuador;FMCG;Frequency;Minimarkets;MAT Dec-23;15;0
Ecuador;FMCG;Frequency;Minimarkets;MAT Dec-24;10;0
Ecuador;FMCG;Frequency;Minimarkets;MAT Dec-25;10;0
Ecuador;FMCG;Frequency;Traditional Stores;MAT Dec-23;135;-0.11224489795918369
Ecuador;FMCG;Frequency;Traditional Stores;MAT Dec-24;98;-0.11224489795918369
Ecuador;FMCG;Frequency;Traditional Stores;MAT Dec-25;87;-0.11224489795918369
Ecuador;FMCG;Frequency;Pharma;MAT Dec-23;11;-0.09999999999999998
Ecuador;FMCG;Frequency;Pharma;MAT Dec-24;10;-0.09999999999999998
Ecuador;FMCG;Frequency;Pharma;MAT Dec-25;9;-0.09999999999999998
Ecuador;FMCG;Frequency;Ecomm;MAT Dec-23;2;-0.5
Ecuador;FMCG;Frequency;Ecomm;MAT Dec-24;2;-0.5
Ecuador;FMCG;Frequency;Ecomm;MAT Dec-25;1;-0.5
Ecuador;FMCG;Frequency;Door to Door;MAT Dec-23;34;-0.3214285714285714
Ecuador;FMCG;Frequency;Door to Door;MAT Dec-24;28;-0.3214285714285714
Ecuador;FMCG;Frequency;Door to Door;MAT Dec-25;19;-0.3214285714285714
Ecuador;FMCG;Frequency;Specialized Stores;MAT Dec-23;29;-0.09999999999999998
Ecuador;FMCG;Frequency;Specialized Stores;MAT Dec-24;30;-0.09999999999999998
Ecuador;FMCG;Frequency;Specialized Stores;MAT Dec-25;27;-0.09999999999999998
Ecuador;NARTD;Frequency;Total Market;MAT Dec-23;105;-0.09677419354838712
Ecuador;NARTD;Frequency;Total Market;MAT Dec-24;93;-0.09677419354838712
Ecuador;NARTD;Frequency;Total Market;MAT Dec-25;84;-0.09677419354838712
Ecuador;NARTD;Frequency;Modern Trade;MAT Dec-23;21;0.21052631578947367
Ecuador;NARTD;Frequency;Modern Trade;MAT Dec-24;19;0.21052631578947367
Ecuador;NARTD;Frequency;Modern Trade;MAT Dec-25;23;0.21052631578947367
Ecuador;NARTD;Frequency;Hypermarket;MAT Dec-23;7;-0.19999999999999996
Ecuador;NARTD;Frequency;Hypermarket;MAT Dec-24;5;-0.19999999999999996
Ecuador;NARTD;Frequency;Hypermarket;MAT Dec-25;4;-0.19999999999999996
Ecuador;NARTD;Frequency;Supermarket;MAT Dec-23;12;0.09090909090909083
Ecuador;NARTD;Frequency;Supermarket;MAT Dec-24;11;0.09090909090909083
Ecuador;NARTD;Frequency;Supermarket;MAT Dec-25;12;0.09090909090909083
Ecuador;NARTD;Frequency;Convenience;MAT Dec-23;7;-0.25
Ecuador;NARTD;Frequency;Convenience;MAT Dec-24;4;-0.25
Ecuador;NARTD;Frequency;Convenience;MAT Dec-25;3;-0.25
Ecuador;NARTD;Frequency;Discounters;MAT Dec-23;8;0
Ecuador;NARTD;Frequency;Discounters;MAT Dec-24;6;0
Ecuador;NARTD;Frequency;Discounters;MAT Dec-25;6;0
Ecuador;NARTD;Frequency;Wholesalers;MAT Dec-23;8;0.19999999999999996
Ecuador;NARTD;Frequency;Wholesalers;MAT Dec-24;5;0.19999999999999996
Ecuador;NARTD;Frequency;Wholesalers;MAT Dec-25;6;0.19999999999999996
Ecuador;NARTD;Frequency;Traditional Trade;MAT Dec-23;63;-0.13636363636363635
Ecuador;NARTD;Frequency;Traditional Trade;MAT Dec-24;44;-0.13636363636363635
Ecuador;NARTD;Frequency;Traditional Trade;MAT Dec-25;38;-0.13636363636363635
Ecuador;NARTD;Frequency;Minimarkets;MAT Dec-23;7;0
Ecuador;NARTD;Frequency;Minimarkets;MAT Dec-24;4;0
Ecuador;NARTD;Frequency;Minimarkets;MAT Dec-25;4;0
Ecuador;NARTD;Frequency;Traditional Stores;MAT Dec-23;60;-0.14634146341463417
Ecuador;NARTD;Frequency;Traditional Stores;MAT Dec-24;41;-0.14634146341463417
Ecuador;NARTD;Frequency;Traditional Stores;MAT Dec-25;35;-0.14634146341463417
Ecuador;NARTD;Frequency;Pharma;MAT Dec-23;2;0
Ecuador;NARTD;Frequency;Pharma;MAT Dec-24;2;0
Ecuador;NARTD;Frequency;Pharma;MAT Dec-25;2;0
Ecuador;NARTD;Frequency;Ecomm;MAT Dec-23;2;0
Ecuador;NARTD;Frequency;Ecomm;MAT Dec-24;1;0
Ecuador;NARTD;Frequency;Ecomm;MAT Dec-25;1;0
Ecuador;NARTD;Frequency;Door to Door;MAT Dec-23;34;-0.31999999999999995
Ecuador;NARTD;Frequency;Door to Door;MAT Dec-24;25;-0.31999999999999995
Ecuador;NARTD;Frequency;Door to Door;MAT Dec-25;17;-0.31999999999999995
Ecuador;NARTD;Frequency;Specialized Stores;MAT Dec-23;3;-0.33333333333333337
Ecuador;NARTD;Frequency;Specialized Stores;MAT Dec-24;3;-0.33333333333333337
Ecuador;NARTD;Frequency;Specialized Stores;MAT Dec-25;2;-0.33333333333333337
Ecuador;TCCC;Frequency;Total Market;MAT Dec-23;43;-0.1515151515151515
Ecuador;TCCC;Frequency;Total Market;MAT Dec-24;33;-0.1515151515151515
Ecuador;TCCC;Frequency;Total Market;MAT Dec-25;28;-0.1515151515151515
Ecuador;TCCC;Frequency;Modern Trade;MAT Dec-23;10;0
Ecuador;TCCC;Frequency;Modern Trade;MAT Dec-24;8;0
Ecuador;TCCC;Frequency;Modern Trade;MAT Dec-25;8;0
Ecuador;TCCC;Frequency;Hypermarket;MAT Dec-23;5;-0.25
Ecuador;TCCC;Frequency;Hypermarket;MAT Dec-24;4;-0.25
Ecuador;TCCC;Frequency;Hypermarket;MAT Dec-25;3;-0.25
Ecuador;TCCC;Frequency;Supermarket;MAT Dec-23;7;0
Ecuador;TCCC;Frequency;Supermarket;MAT Dec-24;6;0
Ecuador;TCCC;Frequency;Supermarket;MAT Dec-25;6;0
Ecuador;TCCC;Frequency;Convenience;MAT Dec-23;5;-0.33333333333333337
Ecuador;TCCC;Frequency;Convenience;MAT Dec-24;3;-0.33333333333333337
Ecuador;TCCC;Frequency;Convenience;MAT Dec-25;2;-0.33333333333333337
Ecuador;TCCC;Frequency;Discounters;MAT Dec-23;4;-0.33333333333333337
Ecuador;TCCC;Frequency;Discounters;MAT Dec-24;3;-0.33333333333333337
Ecuador;TCCC;Frequency;Discounters;MAT Dec-25;2;-0.33333333333333337
Ecuador;TCCC;Frequency;Wholesalers;MAT Dec-23;4;0.33333333333333326
Ecuador;TCCC;Frequency;Wholesalers;MAT Dec-24;3;0.33333333333333326
Ecuador;TCCC;Frequency;Wholesalers;MAT Dec-25;4;0.33333333333333326
Ecuador;TCCC;Frequency;Traditional Trade;MAT Dec-23;33;-0.24
Ecuador;TCCC;Frequency;Traditional Trade;MAT Dec-24;25;-0.24
Ecuador;TCCC;Frequency;Traditional Trade;MAT Dec-25;19;-0.24
Ecuador;TCCC;Frequency;Minimarkets;MAT Dec-23;4;0
Ecuador;TCCC;Frequency;Minimarkets;MAT Dec-24;3;0
Ecuador;TCCC;Frequency;Minimarkets;MAT Dec-25;3;0
Ecuador;TCCC;Frequency;Traditional Stores;MAT Dec-23;33;-0.29166666666666663
Ecuador;TCCC;Frequency;Traditional Stores;MAT Dec-24;24;-0.29166666666666663
Ecuador;TCCC;Frequency;Traditional Stores;MAT Dec-25;17;-0.29166666666666663
Ecuador;TCCC;Frequency;Pharma;MAT Dec-23;2;-0.5
Ecuador;TCCC;Frequency;Pharma;MAT Dec-24;2;-0.5
Ecuador;TCCC;Frequency;Pharma;MAT Dec-25;1;-0.5
Ecuador;TCCC;Frequency;Ecomm;MAT Dec-23;2;0
Ecuador;TCCC;Frequency;Ecomm;MAT Dec-24;1;0
Ecuador;TCCC;Frequency;Ecomm;MAT Dec-25;1;0
Ecuador;TCCC;Frequency;Door to Door;MAT Dec-23;2;1
Ecuador;TCCC;Frequency;Door to Door;MAT Dec-24;2;1
Ecuador;TCCC;Frequency;Door to Door;MAT Dec-25;4;1
Ecuador;TCCC;Frequency;Specialized Stores;MAT Dec-23;2;0
Ecuador;TCCC;Frequency;Specialized Stores;MAT Dec-24;2;0
Ecuador;TCCC;Frequency;Specialized Stores;MAT Dec-25;2;0
Ecuador;NARTD;Volume per Trip;Total Market;MAT Dec-23;9;0
Ecuador;NARTD;Volume per Trip;Total Market;MAT Dec-24;10;0
Ecuador;NARTD;Volume per Trip;Total Market;MAT Dec-25;10;0
Ecuador;NARTD;Volume per Trip;Modern Trade;MAT Dec-23;4;0
Ecuador;NARTD;Volume per Trip;Modern Trade;MAT Dec-24;4;0
Ecuador;NARTD;Volume per Trip;Modern Trade;MAT Dec-25;4;0
Ecuador;NARTD;Volume per Trip;Hypermarket;MAT Dec-23;4;-0.25
Ecuador;NARTD;Volume per Trip;Hypermarket;MAT Dec-24;4;-0.25
Ecuador;NARTD;Volume per Trip;Hypermarket;MAT Dec-25;3;-0.25
Ecuador;NARTD;Volume per Trip;Supermarket;MAT Dec-23;3;0
Ecuador;NARTD;Volume per Trip;Supermarket;MAT Dec-24;4;0
Ecuador;NARTD;Volume per Trip;Supermarket;MAT Dec-25;4;0
Ecuador;NARTD;Volume per Trip;Convenience;MAT Dec-23;2;0
Ecuador;NARTD;Volume per Trip;Convenience;MAT Dec-24;3;0
Ecuador;NARTD;Volume per Trip;Convenience;MAT Dec-25;3;0
Ecuador;NARTD;Volume per Trip;Discounters;MAT Dec-23;2;0
Ecuador;NARTD;Volume per Trip;Discounters;MAT Dec-24;3;0
Ecuador;NARTD;Volume per Trip;Discounters;MAT Dec-25;3;0
Ecuador;NARTD;Volume per Trip;Wholesalers;MAT Dec-23;7;-0.41666666666666663
Ecuador;NARTD;Volume per Trip;Wholesalers;MAT Dec-24;12;-0.41666666666666663
Ecuador;NARTD;Volume per Trip;Wholesalers;MAT Dec-25;7;-0.41666666666666663
Ecuador;NARTD;Volume per Trip;Traditional Trade;MAT Dec-23;3;0
Ecuador;NARTD;Volume per Trip;Traditional Trade;MAT Dec-24;4;0
Ecuador;NARTD;Volume per Trip;Traditional Trade;MAT Dec-25;4;0
Ecuador;NARTD;Volume per Trip;Minimarkets;MAT Dec-23;4;-0.33333333333333337
Ecuador;NARTD;Volume per Trip;Minimarkets;MAT Dec-24;6;-0.33333333333333337
Ecuador;NARTD;Volume per Trip;Minimarkets;MAT Dec-25;4;-0.33333333333333337
Ecuador;NARTD;Volume per Trip;Traditional Stores;MAT Dec-23;3;0
Ecuador;NARTD;Volume per Trip;Traditional Stores;MAT Dec-24;4;0
Ecuador;NARTD;Volume per Trip;Traditional Stores;MAT Dec-25;4;0
Ecuador;NARTD;Volume per Trip;Pharma;MAT Dec-23;2;-0.33333333333333337
Ecuador;NARTD;Volume per Trip;Pharma;MAT Dec-24;3;-0.33333333333333337
Ecuador;NARTD;Volume per Trip;Pharma;MAT Dec-25;2;-0.33333333333333337
Ecuador;NARTD;Volume per Trip;Ecomm;MAT Dec-23;1;-0.6666666666666667
Ecuador;NARTD;Volume per Trip;Ecomm;MAT Dec-24;9;-0.6666666666666667
Ecuador;NARTD;Volume per Trip;Ecomm;MAT Dec-25;3;-0.6666666666666667
Ecuador;NARTD;Volume per Trip;Door to Door;MAT Dec-23;34;0.2682926829268293
Ecuador;NARTD;Volume per Trip;Door to Door;MAT Dec-24;41;0.2682926829268293
Ecuador;NARTD;Volume per Trip;Door to Door;MAT Dec-25;52;0.2682926829268293
Ecuador;NARTD;Volume per Trip;Specialized Stores;MAT Dec-23;12;0.2857142857142858
Ecuador;NARTD;Volume per Trip;Specialized Stores;MAT Dec-24;7;0.2857142857142858
Ecuador;NARTD;Volume per Trip;Specialized Stores;MAT Dec-25;9;0.2857142857142858
Ecuador;TCCC;Volume per Trip;Total Market;MAT Dec-23;2;0
Ecuador;TCCC;Volume per Trip;Total Market;MAT Dec-24;2;0
Ecuador;TCCC;Volume per Trip;Total Market;MAT Dec-25;2;0
Ecuador;TCCC;Volume per Trip;Modern Trade;MAT Dec-23;3;0
Ecuador;TCCC;Volume per Trip;Modern Trade;MAT Dec-24;3;0
Ecuador;TCCC;Volume per Trip;Modern Trade;MAT Dec-25;3;0
Ecuador;TCCC;Volume per Trip;Hypermarket;MAT Dec-23;3;0
Ecuador;TCCC;Volume per Trip;Hypermarket;MAT Dec-24;3;0
Ecuador;TCCC;Volume per Trip;Hypermarket;MAT Dec-25;3;0
Ecuador;TCCC;Volume per Trip;Supermarket;MAT Dec-23;3;0
Ecuador;TCCC;Volume per Trip;Supermarket;MAT Dec-24;3;0
Ecuador;TCCC;Volume per Trip;Supermarket;MAT Dec-25;3;0
Ecuador;TCCC;Volume per Trip;Convenience;MAT Dec-23;2;0
Ecuador;TCCC;Volume per Trip;Convenience;MAT Dec-24;2;0
Ecuador;TCCC;Volume per Trip;Convenience;MAT Dec-25;2;0
Ecuador;TCCC;Volume per Trip;Discounters;MAT Dec-23;2;0
Ecuador;TCCC;Volume per Trip;Discounters;MAT Dec-24;2;0
Ecuador;TCCC;Volume per Trip;Discounters;MAT Dec-25;2;0
Ecuador;TCCC;Volume per Trip;Wholesalers;MAT Dec-23;4;0
Ecuador;TCCC;Volume per Trip;Wholesalers;MAT Dec-24;3;0
Ecuador;TCCC;Volume per Trip;Wholesalers;MAT Dec-25;3;0
Ecuador;TCCC;Volume per Trip;Traditional Trade;MAT Dec-23;2;0
Ecuador;TCCC;Volume per Trip;Traditional Trade;MAT Dec-24;2;0
Ecuador;TCCC;Volume per Trip;Traditional Trade;MAT Dec-25;2;0
Ecuador;TCCC;Volume per Trip;Minimarkets;MAT Dec-23;4;-0.5
Ecuador;TCCC;Volume per Trip;Minimarkets;MAT Dec-24;4;-0.5
Ecuador;TCCC;Volume per Trip;Minimarkets;MAT Dec-25;2;-0.5
Ecuador;TCCC;Volume per Trip;Traditional Stores;MAT Dec-23;2;0
Ecuador;TCCC;Volume per Trip;Traditional Stores;MAT Dec-24;2;0
Ecuador;TCCC;Volume per Trip;Traditional Stores;MAT Dec-25;2;0
Ecuador;TCCC;Volume per Trip;Pharma;MAT Dec-23;1;1
Ecuador;TCCC;Volume per Trip;Pharma;MAT Dec-24;1;1
Ecuador;TCCC;Volume per Trip;Pharma;MAT Dec-25;2;1
Ecuador;TCCC;Volume per Trip;Ecomm;MAT Dec-23;2;-0.9285714285714286
Ecuador;TCCC;Volume per Trip;Ecomm;MAT Dec-24;14;-0.9285714285714286
Ecuador;TCCC;Volume per Trip;Ecomm;MAT Dec-25;1;-0.9285714285714286
Ecuador;TCCC;Volume per Trip;Door to Door;MAT Dec-23;3;1
Ecuador;TCCC;Volume per Trip;Door to Door;MAT Dec-24;3;1
Ecuador;TCCC;Volume per Trip;Door to Door;MAT Dec-25;6;1
Ecuador;TCCC;Volume per Trip;Specialized Stores;MAT Dec-23;2;-0.33333333333333337
Ecuador;TCCC;Volume per Trip;Specialized Stores;MAT Dec-24;3;-0.33333333333333337
Ecuador;TCCC;Volume per Trip;Specialized Stores;MAT Dec-25;2;-0.33333333333333337
Ecuador;FMCG;Value USD;Total Market;MAT Dec-23;8566921000;0.036009979036842
Ecuador;FMCG;Value USD;Total Market;MAT Dec-24;9135551000;0.036009979036842
Ecuador;FMCG;Value USD;Total Market;MAT Dec-25;9464522000;0.036009979036842
Ecuador;FMCG;Value USD;Modern Trade;MAT Dec-23;4065450000;0.07168408599597398
Ecuador;FMCG;Value USD;Modern Trade;MAT Dec-24;4556911000;0.07168408599597398
Ecuador;FMCG;Value USD;Modern Trade;MAT Dec-25;4883569000;0.07168408599597398
Ecuador;FMCG;Value USD;Hypermarket;MAT Dec-23;676175400;-0.12955999111074268
Ecuador;FMCG;Value USD;Hypermarket;MAT Dec-24;641673400;-0.12955999111074268
Ecuador;FMCG;Value USD;Hypermarket;MAT Dec-25;558538200;-0.12955999111074268
Ecuador;FMCG;Value USD;Supermarket;MAT Dec-23;2351962000;0.11607486942903167
Ecuador;FMCG;Value USD;Supermarket;MAT Dec-24;2517022000;0.11607486942903167
Ecuador;FMCG;Value USD;Supermarket;MAT Dec-25;2809185000;0.11607486942903167
Ecuador;FMCG;Value USD;Convenience;MAT Dec-23;38803940;0.2568609898296399
Ecuador;FMCG;Value USD;Convenience;MAT Dec-24;65572900;0.2568609898296399
Ecuador;FMCG;Value USD;Convenience;MAT Dec-25;82416020;0.2568609898296399
Ecuador;FMCG;Value USD;Discounters;MAT Dec-23;379503900;0.3322566159609155
Ecuador;FMCG;Value USD;Discounters;MAT Dec-24;588795800;0.3322566159609155
Ecuador;FMCG;Value USD;Discounters;MAT Dec-25;784427100;0.3322566159609155
Ecuador;FMCG;Value USD;Wholesalers;MAT Dec-23;610300300;-0.12805175011577574
Ecuador;FMCG;Value USD;Wholesalers;MAT Dec-24;735905600;-0.12805175011577574
Ecuador;FMCG;Value USD;Wholesalers;MAT Dec-25;641671600;-0.12805175011577574
Ecuador;FMCG;Value USD;Traditional Trade;MAT Dec-23;2378926000;0.039065909496204476
Ecuador;FMCG;Value USD;Traditional Trade;MAT Dec-24;2231818000;0.039065909496204476
Ecuador;FMCG;Value USD;Traditional Trade;MAT Dec-25;2319006000;0.039065909496204476
Ecuador;FMCG;Value USD;Minimarkets;MAT Dec-23;217634100;0.04650116237564417
Ecuador;FMCG;Value USD;Minimarkets;MAT Dec-24;195547800;0.04650116237564417
Ecuador;FMCG;Value USD;Minimarkets;MAT Dec-25;204641000;0.04650116237564417
Ecuador;FMCG;Value USD;Traditional Stores;MAT Dec-23;1546307000;-0.019591030701920253
Ecuador;FMCG;Value USD;Traditional Stores;MAT Dec-24;1454339000;-0.019591030701920253
Ecuador;FMCG;Value USD;Traditional Stores;MAT Dec-25;1425847000;-0.019591030701920253
Ecuador;FMCG;Value USD;Pharma;MAT Dec-23;307227800;0.09758876925776727
Ecuador;FMCG;Value USD;Pharma;MAT Dec-24;354441400;0.09758876925776727
Ecuador;FMCG;Value USD;Pharma;MAT Dec-25;389030900;0.09758876925776727
Ecuador;FMCG;Value USD;Ecomm;MAT Dec-23;4718636;-0.1678233023378659
Ecuador;FMCG;Value USD;Ecomm;MAT Dec-24;10639190;-0.1678233023378659
Ecuador;FMCG;Value USD;Ecomm;MAT Dec-25;8853686;-0.1678233023378659
Ecuador;FMCG;Value USD;Door to Door;MAT Dec-23;558512500;-0.09667661279735484
Ecuador;FMCG;Value USD;Door to Door;MAT Dec-24;539305200;-0.09667661279735484
Ecuador;FMCG;Value USD;Door to Door;MAT Dec-25;487167000;-0.09667661279735484
Ecuador;FMCG;Value USD;Specialized Stores;MAT Dec-23;990117600;-0.002521199253847528
Ecuador;FMCG;Value USD;Specialized Stores;MAT Dec-24;1175631000;-0.002521199253847528
Ecuador;FMCG;Value USD;Specialized Stores;MAT Dec-25;1172667000;-0.002521199253847528
Ecuador;NARTD;Value USD;Total Market;MAT Dec-23;634413800;0.05226773550184727
Ecuador;NARTD;Value USD;Total Market;MAT Dec-24;653621200;0.05226773550184727
Ecuador;NARTD;Value USD;Total Market;MAT Dec-25;687784500;0.05226773550184727
Ecuador;NARTD;Value USD;Modern Trade;MAT Dec-23;171467100;0.1159780649355584
Ecuador;NARTD;Value USD;Modern Trade;MAT Dec-24;189504800;0.1159780649355584
Ecuador;NARTD;Value USD;Modern Trade;MAT Dec-25;211483200;0.1159780649355584
Ecuador;NARTD;Value USD;Hypermarket;MAT Dec-23;30157520;-0.1418062757102867
Ecuador;NARTD;Value USD;Hypermarket;MAT Dec-24;26767010;-0.1418062757102867
Ecuador;NARTD;Value USD;Hypermarket;MAT Dec-25;22971280;-0.1418062757102867
Ecuador;NARTD;Value USD;Supermarket;MAT Dec-23;91814110;0.17363146417353725
Ecuador;NARTD;Value USD;Supermarket;MAT Dec-24;101847900;0.17363146417353725
Ecuador;NARTD;Value USD;Supermarket;MAT Dec-25;119531900;0.17363146417353725
Ecuador;NARTD;Value USD;Convenience;MAT Dec-23;4312210;0.1843488540972762
Ecuador;NARTD;Value USD;Convenience;MAT Dec-24;5197038;0.1843488540972762
Ecuador;NARTD;Value USD;Convenience;MAT Dec-25;6155106;0.1843488540972762
Ecuador;NARTD;Value USD;Discounters;MAT Dec-23;16051010;0.4140520030216881
Ecuador;NARTD;Value USD;Discounters;MAT Dec-24;20809560;0.4140520030216881
Ecuador;NARTD;Value USD;Discounters;MAT Dec-25;29425800;0.4140520030216881
Ecuador;NARTD;Value USD;Wholesalers;MAT Dec-23;29131400;-0.0426917873858802
Ecuador;NARTD;Value USD;Wholesalers;MAT Dec-24;34883290;-0.0426917873858802
Ecuador;NARTD;Value USD;Wholesalers;MAT Dec-25;33394060;-0.0426917873858802
Ecuador;NARTD;Value USD;Traditional Trade;MAT Dec-23;282192000;-0.03541494764637487
Ecuador;NARTD;Value USD;Traditional Trade;MAT Dec-24;274259900;-0.03541494764637487
Ecuador;NARTD;Value USD;Traditional Trade;MAT Dec-25;264547000;-0.03541494764637487
Ecuador;NARTD;Value USD;Minimarkets;MAT Dec-23;11829650;0.03535533113465816
Ecuador;NARTD;Value USD;Minimarkets;MAT Dec-24;13274660;0.03535533113465816
Ecuador;NARTD;Value USD;Minimarkets;MAT Dec-25;13743990;0.03535533113465816
Ecuador;NARTD;Value USD;Traditional Stores;MAT Dec-23;264890600;-0.05214101133318616
Ecuador;NARTD;Value USD;Traditional Stores;MAT Dec-24;251341500;-0.05214101133318616
Ecuador;NARTD;Value USD;Traditional Stores;MAT Dec-25;238236300;-0.05214101133318616
Ecuador;NARTD;Value USD;Pharma;MAT Dec-23;1067118;-0.006391910572875914
Ecuador;NARTD;Value USD;Pharma;MAT Dec-24;1811352;-0.006391910572875914
Ecuador;NARTD;Value USD;Pharma;MAT Dec-25;1799774;-0.006391910572875914
Ecuador;NARTD;Value USD;Ecomm;MAT Dec-23;7338;0.008071393158155749
Ecuador;NARTD;Value USD;Ecomm;MAT Dec-24;50425;0.008071393158155749
Ecuador;NARTD;Value USD;Ecomm;MAT Dec-25;50832;0.008071393158155749
Ecuador;NARTD;Value USD;Door to Door;MAT Dec-23;170957900;0.14129623509046674
Ecuador;NARTD;Value USD;Door to Door;MAT Dec-24;174577900;0.14129623509046674
Ecuador;NARTD;Value USD;Door to Door;MAT Dec-25;199245100;0.14129623509046674
Ecuador;NARTD;Value USD;Specialized Stores;MAT Dec-23;3006249;-0.22474436847343282
Ecuador;NARTD;Value USD;Specialized Stores;MAT Dec-24;5109405;-0.22474436847343282
Ecuador;NARTD;Value USD;Specialized Stores;MAT Dec-25;3961095;-0.22474436847343282
Ecuador;TCCC;Value USD;Total Market;MAT Dec-23;211437600;-0.060155389215249655
Ecuador;TCCC;Value USD;Total Market;MAT Dec-24;204119700;-0.060155389215249655
Ecuador;TCCC;Value USD;Total Market;MAT Dec-25;191840800;-0.060155389215249655
Ecuador;TCCC;Value USD;Modern Trade;MAT Dec-23;60190340;0.15483919312014827
Ecuador;TCCC;Value USD;Modern Trade;MAT Dec-24;59252440;0.15483919312014827
Ecuador;TCCC;Value USD;Modern Trade;MAT Dec-25;68427040;0.15483919312014827
Ecuador;TCCC;Value USD;Hypermarket;MAT Dec-23;11447190;-0.02428223094915516
